ts,side,qty,price,notional,fee
2025-03-22 12:30:00+00:00,SELL,1.555318,84188.83,130940.40269794001,1.3094040269794003
2025-03-22 18:10:00+00:00,BUY,1.553923,84262.75,130937.82526825,1.3093782526825002
2025-03-22 20:25:00+00:00,SELL,1.553923,84164.04,130784.43752891998,1.3078443752892
2025-03-25 09:50:00+00:00,BUY,1.497338,87342.85,130781.76833330002,1.3078176833330002
2025-03-25 22:30:00+00:00,SELL,1.497338,87428.63,130910.20998694001,1.3091020998694003
2025-03-26 01:25:00+00:00,BUY,1.489676,87876.56,130907.60239456,1.3090760239456
2025-03-26 02:20:00+00:00,SELL,1.489676,87520.93,130377.82891868,1.3037782891868002
2025-03-26 06:40:00+00:00,BUY,1.485138,87786.61,130375.23040218001,1.3037523040218002
2025-03-26 13:05:00+00:00,SELL,1.485138,87733.29,130296.04284401999,1.3029604284402
2025-03-27 18:40:00+00:00,BUY,1.491666,87347.57,130293.40035162,1.3029340035162
2025-03-28 00:10:00+00:00,SELL,1.491666,87018.29,129802.22457113999,1.2980222457114
2025-03-30 01:00:00+00:00,BUY,1.565257,82925.46,129799.65674322,1.2979965674322
2025-03-30 13:05:00+00:00,SELL,1.565257,82988.58,129898.45576505999,1.2989845576506
2025-04-01 02:10:00+00:00,BUY,1.56805,82839.1,129895.850755,1.29895850755
2025-04-01 14:05:00+00:00,SELL,1.56805,83007.82,130160.41215100001,1.3016041215100003
2025-04-02 09:05:00+00:00,BUY,1.531724,84974.71,130157.80270004002,1.3015780270004003
2025-04-02 12:30:00+00:00,SELL,1.531724,84645.66,129653.78891784001,1.2965378891784
2025-04-04 15:45:00+00:00,BUY,1.55902,83161.99,129651.20564980002,1.2965120564980002
2025-04-04 15:55:00+00:00,SELL,1.55902,82812.45,129106.265799,1.2910626579900002
2025-04-05 23:05:00+00:00,BUY,1.551142,83231.41,129103.73577022001,1.2910373577022003
2025-04-06 07:00:00+00:00,SELL,1.551142,83036.53,128801.44921726,1.2880144921726
2025-04-09 06:10:00+00:00,BUY,1.667405,77245.06,128798.7992693,1.287987992693
2025-04-09 11:05:00+00:00,SELL,1.667405,76082.77,126860.79111185,1.2686079111185002
2025-04-09 13:35:00+00:00,BUY,1.634322,77621.37,126858.31266114,1.2685831266114
2025-04-10 08:35:00+00:00,SELL,1.634322,81424.68,133074.14586696,1.3307414586696
2025-04-10 09:30:00+00:00,BUY,1.624654,81907.57,133071.46123078003,1.3307146123078004
2025-04-10 11:10:00+00:00,SELL,1.624654,81508.17,132422.57442318,1.3242257442318
2025-04-11 02:15:00+00:00,BUY,1.648401,80332.37,132419.95904036998,1.3241995904037
2025-04-12 02:55:00+00:00,SELL,1.648401,82825.34,136529.37328134,1.3652937328134
2025-04-12 04:50:00+00:00,BUY,1.639665,83264.96,136526.64063840001,1.3652664063840003
2025-04-13 04:40:00+00:00,SELL,1.639665,84771.07,138996.15649155,1.3899615649155002
2025-04-15 00:50:00+00:00,BUY,1.63834,84837.91,138993.3414694,1.3899334146940001
2025-04-15 14:30:00+00:00,SELL,1.63834,85009.93,139275.1687162,1.392751687162
2025-04-17 05:30:00+00:00,BUY,1.650899,84361.53,139272.36551546998,1.3927236551547
2025-04-17 10:35:00+00:00,SELL,1.650899,84309.55,139186.55178545,1.3918655178545
2025-04-20 20:00:00+00:00,BUY,1.642754,84725.89,139183.79470106,1.3918379470106
2025-04-21 17:15:00+00:00,SELL,1.642754,87110.02,143100.33379508002,1.4310033379508003
2025-04-21 19:55:00+00:00,BUY,1.635935,87471.37,143097.47568094998,1.4309747568095
2025-04-21 20:35:00+00:00,SELL,1.635935,87168.87,142602.60534344998,1.4260260534345
2025-04-23 16:45:00+00:00,BUY,1.521603,93716.81,142599.77924643,1.4259977924643001
2025-04-24 00:55:00+00:00,SELL,1.521603,93388.05,142099.53704415,1.4209953704415001
2025-04-25 06:35:00+00:00,BUY,1.517894,93614.34,142096.64499996,1.4209664499996002
2025-04-26 00:40:00+00:00,SELL,1.517894,94635.51,143646.67281594,1.4364667281594001
2025-04-30 09:35:00+00:00,BUY,1.513606,94901.71,143643.79766626,1.4364379766626003
2025-04-30 12:45:00+00:00,SELL,1.513606,94509.6,143050.2976176,1.4305029761760002
2025-04-30 20:25:00+00:00,BUY,1.510622,94694.43,143047.48923545997,1.4304748923545998
2025-04-30 22:55:00+00:00,SELL,1.510622,94115.22,142172.52186684,1.4217252186684
2025-05-01 01:05:00+00:00,BUY,1.502513,94621.24,142169.64317612,1.4216964317612002
2025-05-01 23:40:00+00:00,SELL,1.502513,96317.63,144718.49120419,1.4471849120419003
2025-05-05 21:20:00+00:00,BUY,1.530145,94576.4,144715.605578,1.44715605578
2025-05-06 01:55:00+00:00,SELL,1.530145,94311.48,144310.2395646,1.443102395646
2025-05-07 21:15:00+00:00,BUY,1.489186,96903.52,144307.36533472,1.4430736533472002
2025-05-09 16:00:00+00:00,SELL,1.489186,102645.53,152858.28623857998,1.5285828623858
2025-05-10 21:55:00+00:00,BUY,1.473056,103767.4,152855.19117439998,1.5285519117439998
2025-05-11 06:45:00+00:00,SELL,1.473056,103678.46,152724.17757376,1.5272417757376002
2025-05-11 18:45:00+00:00,BUY,1.458256,104728.62,152721.13848671998,1.5272113848672
2025-05-11 21:40:00+00:00,SELL,1.458256,104096.16,151798.84989696002,1.5179884989696004
2025-05-14 11:00:00+00:00,BUY,1.460634,103924.61,151795.81880274,1.5179581880274
2025-05-14 14:15:00+00:00,SELL,1.460634,103256.8,150820.3928112,1.508203928112
2025-05-16 10:10:00+00:00,BUY,1.452627,103823.9,150817.4003853,1.508174003853
2025-05-16 11:50:00+00:00,SELL,1.452627,103692.49,150626.51067123,1.5062651067123
2025-05-16 20:05:00+00:00,BUY,1.448211,104006.61,150623.51667471,1.5062351667471001
2025-05-16 20:30:00+00:00,SELL,1.448211,103691.42,150167.05504962,1.5016705504962
2025-05-18 22:25:00+00:00,BUY,1.429613,105038.22,150164.00480886002,1.5016400480886003
2025-05-19 02:55:00+00:00,SELL,1.429613,104664.72,149630.04435336,1.4963004435336
2025-05-19 14:30:00+00:00,BUY,1.441998,103763.74,149627.10555252,1.4962710555252001
2025-05-20 07:35:00+00:00,SELL,1.441998,105200.87,151699.44413825998,1.5169944413826
2025-05-21 13:40:00+00:00,BUY,1.414642,107233.03,151696.34802526,1.5169634802526002
2025-05-21 18:00:00+00:00,SELL,1.414642,106706.76,150951.86437991998,1.5095186437991999
2025-05-23 09:35:00+00:00,BUY,1.357996,111155.59,150948.84659764,1.5094884659764
2025-05-23 11:10:00+00:00,SELL,1.357996,110974.99,150703.59252004,1.5070359252004
2025-05-24 10:30:00+00:00,BUY,1.387699,108597.44,150700.55889056,1.5070055889056002
2025-05-24 22:05:00+00:00,SELL,1.387699,108708.47,150854.63511053,1.5085463511053003
2025-05-27 06:45:00+00:00,BUY,1.380003,109312.55,150851.64693765002,1.5085164693765003
2025-05-27 06:50:00+00:00,SELL,1.380003,108956.33,150360.06226899,1.5036006226899001
2025-05-29 00:45:00+00:00,BUY,1.391245,108073.77,150357.09214365002,1.5035709214365003
2025-05-29 04:35:00+00:00,SELL,1.391245,107558.68,149640.4757566,1.4964047575660002
2025-05-31 13:00:00+00:00,BUY,1.436467,104170.49,149637.47125883,1.4963747125883
2025-06-01 00:50:00+00:00,SELL,1.436467,104460.5,150054.0610535,1.500540610535
2025-06-01 04:30:00+00:00,BUY,1.433111,104703.02,150051.04969522002,1.5005104969522003
2025-06-01 06:30:00+00:00,SELL,1.433111,104385.38,149595.83631718002,1.4959583631718003
2025-06-01 14:00:00+00:00,BUY,1.431659,104489.16,149592.84631644,1.4959284631644
2025-06-02 03:05:00+00:00,SELL,1.431659,104894.67,150173.39835753,1.5017339835753003
2025-06-02 20:10:00+00:00,BUY,1.430832,104953.16,150170.33982912003,1.5017033982912005
2025-06-03 04:55:00+00:00,SELL,1.430832,105226.97,150562.11593904,1.5056211593904
2025-06-05 03:50:00+00:00,BUY,1.432135,105129.16,150559.1495566,1.5055914955660001
2025-06-05 05:35:00+00:00,SELL,1.432135,104870.11,150188.15498485,1.5018815498485
2025-06-06 04:25:00+00:00,BUY,1.463906,102592.05,150185.1175473,1.5018511754730002
2025-06-08 03:00:00+00:00,SELL,1.463906,105493.85,154433.0799781,1.544330799781
2025-06-08 11:35:00+00:00,BUY,1.461038,105698.85,154430.0364063,1.5443003640630002
2025-06-08 22:55:00+00:00,SELL,1.461038,105829.85,154621.43238430002,1.5462143238430004
2025-06-13 15:10:00+00:00,BUY,1.46503,105539.33,154618.2846299,1.5461828462990002
2025-06-13 18:35:00+00:00,SELL,1.46503,104779.72,153505.4331916,1.5350543319160002
2025-06-14 21:25:00+00:00,BUY,1.458833,105222.77,153502.44922741002,1.5350244922741003
2025-06-15 08:25:00+00:00,SELL,1.458833,105289.11,153599.22820863,1.5359922820863001
2025-06-15 13:20:00+00:00,BUY,1.455087,105558.05,153596.14630035,1.5359614630035001
2025-06-15 19:50:00+00:00,SELL,1.455087,105268.91,153175.42244517,1.5317542244517002
2025-06-16 01:40:00+00:00,BUY,1.449981,105637.5,153172.3678875,1.5317236788750002
2025-06-16 23:30:00+00:00,SELL,1.449981,107440.64,155786.88662784,1.5578688662784002
2025-06-19 22:35:00+00:00,BUY,1.488107,104685.82,155783.70154274002,1.5578370154274004
2025-06-20 04:30:00+00:00,SELL,1.488107,104489.92,155492.18138144,1.5549218138144
2025-06-20 06:10:00+00:00,BUY,1.484912,104712.64,155489.05568768,1.5548905568768001
2025-06-20 14:45:00+00:00,SELL,1.484912,104641.07,155382.78053584002,1.5538278053584003
2025-06-27 03:15:00+00:00,BUY,1.447462,107346.28,155379.66114136,1.5537966114136001
2025-06-27 07:45:00+00:00,SELL,1.447462,106997.54,154874.87324348,1.5487487324348
2025-06-27 20:35:00+00:00,BUY,1.445896,107111.32,154871.82914272003,1.5487182914272004
2025-06-28 00:10:00+00:00,SELL,1.445896,106889.89,154551.66439144002,1.5455166439144004
2025-06-28 22:00:00+00:00,BUY,1.438755,107418.29,154548.60182895,1.5454860182895
2025-06-29 04:25:00+00:00,SELL,1.438755,107283.2,154354.240416,1.5435424041599999
2025-06-29 22:15:00+00:00,BUY,1.430523,107898.4,154351.1428632,1.543511428632
2025-06-30 06:40:00+00:00,SELL,1.430523,107798.93,154208.84874038998,1.5420884874038998
2025-07-02 03:25:00+00:00,BUY,1.452814,106142.81,154205.76036734,1.5420576036734002
2025-07-03 04:00:00+00:00,SELL,1.452814,108627.44,157815.46561616,1.5781546561616002
2025-07-03 17:15:00+00:00,BUY,1.439064,109663.17,157812.32007288,1.5781232007288
2025-07-04 00:25:00+00:00,SELL,1.439064,109543.97,157640.78364408,1.5764078364408
2025-07-05 04:25:00+00:00,BUY,1.453962,108419.35,157637.6149647,1.5763761496470003
2025-07-05 08:30:00+00:00,SELL,1.453962,108064.78,157122.08365836,1.5712208365836002
2025-07-05 10:40:00+00:00,BUY,1.451933,108213.62,157118.92592746,1.5711892592746
2025-07-05 12:20:00+00:00,SELL,1.451933,108046.52,156876.30792316,1.5687630792316
2025-07-06 06:40:00+00:00,BUY,1.449681,108212.24,156873.22829544,1.5687322829544001
2025-07-06 08:00:00+00:00,SELL,1.449681,108055.92,156646.61416152,1.5664661416152001
2025-07-08 00:35:00+00:00,BUY,1.445273,108383.3,156643.45714090002,1.5664345714090002
2025-07-08 01:10:00+00:00,SELL,1.445273,108155.87,156314.75870251,1.5631475870251001
2025-07-15 13:40:00+00:00,BUY,1.321047,118324.04,156311.61806988,1.5631161806988
2025-07-15 14:40:00+00:00,SELL,1.321047,116989.18,154548.20527146,1.5454820527146
2025-07-17 09:25:00+00:00,BUY,1.296579,119194.47,154545.04671813,1.5454504671813
2025-07-17 10:45:00+00:00,SELL,1.296579,118337.0,153433.269123,1.5343326912300002
2025-07-17 14:30:00+00:00,BUY,1.290341,118906.77,153430.28050857,1.5343028050857002
2025-07-18 07:55:00+00:00,SELL,1.290341,119439.59,154117.80000018998,1.5411780000019
2025-07-20 07:30:00+00:00,BUY,1.30398,118187.95,154114.723041,1.54114723041
2025-07-20 10:55:00+00:00,SELL,1.30398,117985.26,153850.41933479998,1.538504193348
2025-07-21 02:50:00+00:00,BUY,1.303294,118044.99,153847.32719706,1.5384732719706
2025-07-21 11:55:00+00:00,SELL,1.303294,118168.09,154007.76268846,1.5400776268846001
2025-07-21 13:45:00+00:00,BUY,1.294534,118965.34,154004.67745156,1.5400467745156003
2025-07-21 16:10:00+00:00,SELL,1.294534,118092.95,152875.3389353,1.5287533893530003
2025-07-22 06:25:00+00:00,BUY,1.298303,117747.72,152872.21811916,1.5287221811916003
2025-07-23 02:40:00+00:00,SELL,1.298303,119100.93,154629.09472179,1.5462909472179
2025-07-24 11:10:00+00:00,BUY,1.301922,118767.53,154626.06019266,1.5462606019266
2025-07-24 14:10:00+00:00,SELL,1.301922,118064.36,153710.58769992,1.5371058769992
2025-07-24 14:45:00+00:00,BUY,1.293498,118830.84,153707.45387832,1.5370745387832
2025-07-24 21:20:00+00:00,SELL,1.293498,118625.99,153442.48081302003,1.5344248081302003
2025-07-29 03:20:00+00:00,BUY,1.296423,118356.03,153439.47948069,1.5343947948069
2025-07-29 11:00:00+00:00,SELL,1.296423,118266.19,153323.00883837,1.5332300883837002
2025-07-30 00:10:00+00:00,BUY,1.299845,117952.49,153319.95436405,1.5331995436405002
2025-07-30 00:25:00+00:00,SELL,1.299845,117748.35,153054.60400575,1.5305460400575002
2025-07-30 14:50:00+00:00,BUY,1.290657,118584.23,153051.56653910998,1.5305156653910998
2025-07-30 16:20:00+00:00,SELL,1.290657,117928.3,152204.9858931,1.522049858931
2025-08-05 10:20:00+00:00,BUY,1.326129,114771.52,152201.84104608,1.5220184104608
2025-08-05 12:35:00+00:00,SELL,1.326129,113676.84,150750.15415236,1.5075015415236
2025-08-08 11:35:00+00:00,BUY,1.290192,116840.93,150747.23315856,1.5074723315856002
2025-08-08 12:30:00+00:00,SELL,1.290192,116656.29,150509.01210768,1.5050901210768002
2025-08-08 19:10:00+00:00,BUY,1.289863,116683.69,150505.97443447,1.5050597443447002
2025-08-08 19:30:00+00:00,SELL,1.289863,116462.09,150220.14079367,1.5022014079367
2025-08-09 05:20:00+00:00,BUY,1.284414,116953.83,150217.13660562,1.5021713660562002
2025-08-09 14:35:00+00:00,SELL,1.284414,116851.94,150086.26766316,1.5008626766316
2025-08-10 02:30:00+00:00,BUY,1.283462,116936.24,150083.22046288,1.5008322046288003
2025-08-10 21:35:00+00:00,SELL,1.283462,118208.68,151716.34885016,1.5171634885016
2025-08-13 08:10:00+00:00,BUY,1.266391,119799.79,151713.37585789,1.5171337585789002
2025-08-14 05:50:00+00:00,SELL,1.266391,122286.94,154863.08023354,1.5486308023354003
2025-08-16 01:10:00+00:00,BUY,1.314539,117805.55,154859.98989144998,1.5485998989145
2025-08-16 03:15:00+00:00,SELL,1.314539,117677.59,154691.78148101,1.5469178148101002
2025-08-16 03:20:00+00:00,BUY,1.313377,117779.35,154688.68936495,1.5468868936495002
2025-08-16 03:40:00+00:00,SELL,1.313377,117639.38,154504.85598626,1.5450485598626
2025-08-19 00:50:00+00:00,BUY,1.326571,116466.97,154501.70485987,1.5450170485987
2025-08-19 01:45:00+00:00,SELL,1.326571,115977.37,153852.21569826998,1.5385221569827
2025-08-20 15:15:00+00:00,BUY,1.347202,114198.99,153849.10772598002,1.5384910772598004
2025-08-20 18:55:00+00:00,SELL,1.347202,113516.35,152929.4537527,1.5292945375270002
